id,regionCode,riskLevel,diabetes,gender,smoker,age,systolic,cholesterol,cholesterolUnit,bmi,bmiUnit,hs,hsValue,riskLevelId
941,oc,null,1,M,1,60,120,3.9,mmol_L,.,kg/m^2,3,16,3
942,oc,null,1,M,1,60,120,4,mmol_L,.,kg/m^2,3,18,3
943,oc,null,1,M,1,60,120,5,mmol_L,.,kg/m^2,3,19,3
944,oc,null,1,M,1,60,120,6,mmol_L,.,kg/m^2,4,21,4
945,oc,null,1,M,1,60,120,7,mmol_L,.,kg/m^2,4,23,4
946,oc,null,1,M,1,60,119,3.9,mmol_L,.,kg/m^2,3,13,3
947,oc,null,1,M,1,60,119,4,mmol_L,.,kg/m^2,3,14,3
948,oc,null,1,M,1,60,119,5,mmol_L,.,kg/m^2,3,16,3
949,oc,null,1,M,1,60,119,6,mmol_L,.,kg/m^2,3,17,3
950,oc,null,1,M,1,60,119,7,mmol_L,.,kg/m^2,3,19,3
951,oc,null,1,F,0,60,180,3.9,mmol_L,.,kg/m^2,4,20,4
952,oc,null,1,F,0,60,180,4,mmol_L,.,kg/m^2,4,21,4
953,oc,null,1,F,0,60,180,5,mmol_L,.,kg/m^2,4,22,4
954,oc,null,1,F,0,60,180,6,mmol_L,.,kg/m^2,4,23,4
955,oc,null,1,F,0,60,180,7,mmol_L,.,kg/m^2,4,24,4
956,oc,null,1,F,0,60,160,3.9,mmol_L,.,kg/m^2,3,16,3
957,oc,null,1,F,0,60,160,4,mmol_L,.,kg/m^2,3,17,3
958,oc,null,1,F,0,60,160,5,mmol_L,.,kg/m^2,3,18,3
959,oc,null,1,F,0,60,160,6,mmol_L,.,kg/m^2,3,19,3
960,oc,null,1,F,0,60,160,7,mmol_L,.,kg/m^2,4,20,4
961,oc,null,1,F,0,60,140,3.9,mmol_L,.,kg/m^2,3,13,3
962,oc,null,1,F,0,60,140,4,mmol_L,.,kg/m^2,3,14,3
963,oc,null,1,F,0,60,140,5,mmol_L,.,kg/m^2,3,15,3
964,oc,null,1,F,0,60,140,6,mmol_L,.,kg/m^2,3,16,3
965,oc,null,1,F,0,60,140,7,mmol_L,.,kg/m^2,3,16,3
966,oc,null,1,F,0,60,120,3.9,mmol_L,.,kg/m^2,3,11,3
967,oc,null,1,F,0,60,120,4,mmol_L,.,kg/m^2,3,11,3
968,oc,null,1,F,0,60,120,5,mmol_L,.,kg/m^2,3,12,3
969,oc,null,1,F,0,60,120,6,mmol_L,.,kg/m^2,3,13,3
970,oc,null,1,F,0,60,120,7,mmol_L,.,kg/m^2,3,14,3
971,oc,null,1,F,0,60,119,3.9,mmol_L,.,kg/m^2,2,9,2
972,oc,null,1,F,0,60,119,4,mmol_L,.,kg/m^2,2,9,2
973,oc,null,1,F,0,60,119,5,mmol_L,.,kg/m^2,2,10,2
974,oc,null,1,F,0,60,119,6,mmol_L,.,kg/m^2,2,10,2
975,oc,null,1,F,0,60,119,7,mmol_L,.,kg/m^2,3,11,3
976,oc,null,1,F,1,60,180,3.9,mmol_L,.,kg/m^2,5,30,5
977,oc,null,1,F,1,60,180,4,mmol_L,.,kg/m^2,5,32,5
978,oc,null,1,F,1,60,180,5,mmol_L,.,kg/m^2,5,33,5
979,oc,null,1,F,1,60,180,6,mmol_L,.,kg/m^2,5,35,5
980,oc,null,1,F,1,60,180,7,mmol_L,.,kg/m^2,5,37,5
981,oc,null,1,F,1,60,160,3.9,mmol_L,.,kg/m^2,4,25,4
982,oc,null,1,F,1,60,160,4,mmol_L,.,kg/m^2,4,26,4
983,oc,null,1,F,1,60,160,5,mmol_L,.,kg/m^2,4,28,4
984,oc,null,1,F,1,60,160,6,mmol_L,.,kg/m^2,5,30,5
985,oc,null,1,F,1,60,160,7,mmol_L,.,kg/m^2,5,31,5
986,oc,null,1,F,1,60,140,3.9,mmol_L,.,kg/m^2,4,21,4
987,oc,null,1,F,1,60,140,4,mmol_L,.,kg/m^2,4,22,4
988,oc,null,1,F,1,60,140,5,mmol_L,.,kg/m^2,4,23,4
989,oc,null,1,F,1,60,140,6,mmol_L,.,kg/m^2,4,25,4
990,oc,null,1,F,1,60,140,7,mmol_L,.,kg/m^2,4,26,4
991,oc,null,1,F,1,60,120,3.9,mmol_L,.,kg/m^2,3,17,3
992,oc,null,1,F,1,60,120,4,mmol_L,.,kg/m^2,3,18,3
993,oc,null,1,F,1,60,120,5,mmol_L,.,kg/m^2,3,19,3
994,oc,null,1,F,1,60,120,6,mmol_L,.,kg/m^2,4,20,4
995,oc,null,1,F,1,60,120,7,mmol_L,.,kg/m^2,4,22,4
996,oc,null,1,F,1,60,119,3.9,mmol_L,.,kg/m^2,3,14,3
997,oc,null,1,F,1,60,119,4,mmol_L,.,kg/m^2,3,15,3
998,oc,null,1,F,1,60,119,5,mmol_L,.,kg/m^2,3,16,3
999,oc,null,1,F,1,60,119,6,mmol_L,.,kg/m^2,3,17,3
1000,oc,null,1,F,1,60,119,7,mmol_L,.,kg/m^2,3,18,3
1001,oc,null,1,M,0,55,180,3.9,mmol_L,.,kg/m^2,4,20,4
1002,oc,null,1,M,0,55,180,4,mmol_L,.,kg/m^2,4,21,4
1003,oc,null,1,M,0,55,180,5,mmol_L,.,kg/m^2,4,23,4
1004,oc,null,1,M,0,55,180,6,mmol_L,.,kg/m^2,4,25,4
1005,oc,null,1,M,0,55,180,7,mmol_L,.,kg/m^2,4,27,4
1006,oc,null,1,M,0,55,160,3.9,mmol_L,.,kg/m^2,3,15,3
1007,oc,null,1,M,0,55,160,4,mmol_L,.,kg/m^2,3,17,3
1008,oc,null,1,M,0,55,160,5,mmol_L,.,kg/m^2,3,18,3
1009,oc,null,1,M,0,55,160,6,mmol_L,.,kg/m^2,4,20,4
1010,oc,null,1,M,0,55,160,7,mmol_L,.,kg/m^2,4,22,4
1011,oc,null,1,M,0,55,140,3.9,mmol_L,.,kg/m^2,3,12,3
1012,oc,null,1,M,0,55,140,4,mmol_L,.,kg/m^2,3,13,3
1013,oc,null,1,M,0,55,140,5,mmol_L,.,kg/m^2,3,14,3
1014,oc,null,1,M,0,55,140,6,mmol_L,.,kg/m^2,3,16,3
1015,oc,null,1,M,0,55,140,7,mmol_L,.,kg/m^2,3,17,3
1016,oc,null,1,M,0,55,120,3.9,mmol_L,.,kg/m^2,2,9,2
1017,oc,null,1,M,0,55,120,4,mmol_L,.,kg/m^2,2,10,2
1018,oc,null,1,M,0,55,120,5,mmol_L,.,kg/m^2,3,11,3
1019,oc,null,1,M,0,55,120,6,mmol_L,.,kg/m^2,3,12,3
1020,oc,null,1,M,0,55,120,7,mmol_L,.,kg/m^2,3,14,3
1021,oc,null,1,M,0,55,119,3.9,mmol_L,.,kg/m^2,2,7,2
1022,oc,null,1,M,0,55,119,4,mmol_L,.,kg/m^2,2,8,2
1023,oc,null,1,M,0,55,119,5,mmol_L,.,kg/m^2,2,9,2
1024,oc,null,1,M,0,55,119,6,mmol_L,.,kg/m^2,2,10,2
1025,oc,null,1,M,0,55,119,7,mmol_L,.,kg/m^2,3,11,3
1026,oc,null,1,M,1,55,180,3.9,mmol_L,.,kg/m^2,4,28,4
1027,oc,null,1,M,1,55,180,4,mmol_L,.,kg/m^2,5,30,5
1028,oc,null,1,M,1,55,180,5,mmol_L,.,kg/m^2,5,32,5
1029,oc,null,1,M,1,55,180,6,mmol_L,.,kg/m^2,5,35,5
1030,oc,null,1,M,1,55,180,7,mmol_L,.,kg/m^2,5,38,5
1031,oc,null,1,M,1,55,160,3.9,mmol_L,.,kg/m^2,4,22,4
1032,oc,null,1,M,1,55,160,4,mmol_L,.,kg/m^2,4,24,4
1033,oc,null,1,M,1,55,160,5,mmol_L,.,kg/m^2,4,26,4
1034,oc,null,1,M,1,55,160,6,mmol_L,.,kg/m^2,4,28,4
1035,oc,null,1,M,1,55,160,7,mmol_L,.,kg/m^2,5,31,5
1036,oc,null,1,M,1,55,140,3.9,mmol_L,.,kg/m^2,3,17,3
1037,oc,null,1,M,1,55,140,4,mmol_L,.,kg/m^2,3,19,3
1038,oc,null,1,M,1,55,140,5,mmol_L,.,kg/m^2,4,21,4
1039,oc,null,1,M,1,55,140,6,mmol_L,.,kg/m^2,4,23,4
1040,oc,null,1,M,1,55,140,7,mmol_L,.,kg/m^2,4,25,4
1041,oc,null,1,M,1,55,120,3.9,mmol_L,.,kg/m^2,3,14,3
1042,oc,null,1,M,1,55,120,4,mmol_L,.,kg/m^2,3,15,3
1043,oc,null,1,M,1,55,120,5,mmol_L,.,kg/m^2,3,17,3
1044,oc,null,1,M,1,55,120,6,mmol_L,.,kg/m^2,3,18,3
1045,oc,null,1,M,1,55,120,7,mmol_L,.,kg/m^2,4,20,4
1046,oc,null,1,M,1,55,119,3.9,mmol_L,.,kg/m^2,3,11,3
1047,oc,null,1,M,1,55,119,4,mmol_L,.,kg/m^2,3,12,3
1048,oc,null,1,M,1,55,119,5,mmol_L,.,kg/m^2,3,13,3
1049,oc,null,1,M,1,55,119,6,mmol_L,.,kg/m^2,3,15,3
1050,oc,null,1,M,1,55,119,7,mmol_L,.,kg/m^2,3,16,3
1051,oc,null,1,F,0,55,180,3.9,mmol_L,.,kg/m^2,3,16,3
1052,oc,null,1,F,0,55,180,4,mmol_L,.,kg/m^2,3,17,3
1053,oc,null,1,F,0,55,180,5,mmol_L,.,kg/m^2,3,18,3
1054,oc,null,1,F,0,55,180,6,mmol_L,.,kg/m^2,4,20,4
1055,oc,null,1,F,0,55,180,7,mmol_L,.,kg/m^2,4,21,4
1056,oc,null,1,F,0,55,160,3.9,mmol_L,.,kg/m^2,3,13,3
1057,oc,null,1,F,0,55,160,4,mmol_L,.,kg/m^2,3,14,3
1058,oc,null,1,F,0,55,160,5,mmol_L,.,kg/m^2,3,15,3
1059,oc,null,1,F,0,55,160,6,mmol_L,.,kg/m^2,3,16,3
1060,oc,null,1,F,0,55,160,7,mmol_L,.,kg/m^2,3,17,3
1061,oc,null,1,F,0,55,140,3.9,mmol_L,.,kg/m^2,3,11,3
1062,oc,null,1,F,0,55,140,4,mmol_L,.,kg/m^2,3,11,3
1063,oc,null,1,F,0,55,140,5,mmol_L,.,kg/m^2,3,12,3
1064,oc,null,1,F,0,55,140,6,mmol_L,.,kg/m^2,3,13,3
1065,oc,null,1,F,0,55,140,7,mmol_L,.,kg/m^2,3,14,3
1066,oc,null,1,F,0,55,120,3.9,mmol_L,.,kg/m^2,2,8,2
1067,oc,null,1,F,0,55,120,4,mmol_L,.,kg/m^2,2,9,2
1068,oc,null,1,F,0,55,120,5,mmol_L,.,kg/m^2,2,10,2
1069,oc,null,1,F,0,55,120,6,mmol_L,.,kg/m^2,2,10,2
1070,oc,null,1,F,0,55,120,7,mmol_L,.,kg/m^2,3,11,3
1071,oc,null,1,F,0,55,119,3.9,mmol_L,.,kg/m^2,2,7,2
1072,oc,null,1,F,0,55,119,4,mmol_L,.,kg/m^2,2,7,2
1073,oc,null,1,F,0,55,119,5,mmol_L,.,kg/m^2,2,8,2
1074,oc,null,1,F,0,55,119,6,mmol_L,.,kg/m^2,2,8,2
1075,oc,null,1,F,0,55,119,7,mmol_L,.,kg/m^2,2,9,2
1076,oc,null,1,F,1,55,180,3.9,mmol_L,.,kg/m^2,4,27,4
1077,oc,null,1,F,1,55,180,4,mmol_L,.,kg/m^2,4,29,4
1078,oc,null,1,F,1,55,180,5,mmol_L,.,kg/m^2,5,31,5
1079,oc,null,1,F,1,55,180,6,mmol_L,.,kg/m^2,5,33,5
1080,oc,null,1,F,1,55,180,7,mmol_L,.,kg/m^2,5,35,5
1081,oc,null,1,F,1,55,160,3.9,mmol_L,.,kg/m^2,4,22,4
1082,oc,null,1,F,1,55,160,4,mmol_L,.,kg/m^2,4,23,4
1083,oc,null,1,F,1,55,160,5,mmol_L,.,kg/m^2,4,25,4
1084,oc,null,1,F,1,55,160,6,mmol_L,.,kg/m^2,4,27,4
1085,oc,null,1,F,1,55,160,7,mmol_L,.,kg/m^2,4,29,4
1086,oc,null,1,F,1,55,140,3.9,mmol_L,.,kg/m^2,3,18,3
1087,oc,null,1,F,1,55,140,4,mmol_L,.,kg/m^2,3,19,3
1088,oc,null,1,F,1,55,140,5,mmol_L,.,kg/m^2,4,20,4
1089,oc,null,1,F,1,55,140,6,mmol_L,.,kg/m^2,4,22,4
1090,oc,null,1,F,1,55,140,7,mmol_L,.,kg/m^2,4,24,4
1091,oc,null,1,F,1,55,120,3.9,mmol_L,.,kg/m^2,3,14,3
1092,oc,null,1,F,1,55,120,4,mmol_L,.,kg/m^2,3,15,3
1093,oc,null,1,F,1,55,120,5,mmol_L,.,kg/m^2,3,17,3
1094,oc,null,1,F,1,55,120,6,mmol_L,.,kg/m^2,3,18,3
1095,oc,null,1,F,1,55,120,7,mmol_L,.,kg/m^2,3,19,3
1096,oc,null,1,F,1,55,119,3.9,mmol_L,.,kg/m^2,3,12,3
1097,oc,null,1,F,1,55,119,4,mmol_L,.,kg/m^2,3,12,3
1098,oc,null,1,F,1,55,119,5,mmol_L,.,kg/m^2,3,13,3
1099,oc,null,1,F,1,55,119,6,mmol_L,.,kg/m^2,3,14,3
1100,oc,null,1,F,1,55,119,7,mmol_L,.,kg/m^2,3,16,3
1101,oc,null,1,M,0,50,180,3.9,mmol_L,.,kg/m^2,3,17,3
1102,oc,null,1,M,0,50,180,4,mmol_L,.,kg/m^2,3,18,3
1103,oc,null,1,M,0,50,180,5,mmol_L,.,kg/m^2,4,20,4
1104,oc,null,1,M,0,50,180,6,mmol_L,.,kg/m^2,4,22,4
1105,oc,null,1,M,0,50,180,7,mmol_L,.,kg/m^2,4,24,4
1106,oc,null,1,M,0,50,160,3.9,mmol_L,.,kg/m^2,3,13,3
1107,oc,null,1,M,0,50,160,4,mmol_L,.,kg/m^2,3,14,3
1108,oc,null,1,M,0,50,160,5,mmol_L,.,kg/m^2,3,15,3
1109,oc,null,1,M,0,50,160,6,mmol_L,.,kg/m^2,3,17,3
1110,oc,null,1,M,0,50,160,7,mmol_L,.,kg/m^2,3,19,3
1111,oc,null,1,M,0,50,140,3.9,mmol_L,.,kg/m^2,2,10,2
1112,oc,null,1,M,0,50,140,4,mmol_L,.,kg/m^2,3,11,3
1113,oc,null,1,M,0,50,140,5,mmol_L,.,kg/m^2,3,12,3
1114,oc,null,1,M,0,50,140,6,mmol_L,.,kg/m^2,3,13,3
1115,oc,null,1,M,0,50,140,7,mmol_L,.,kg/m^2,3,15,3
1116,oc,null,1,M,0,50,120,3.9,mmol_L,.,kg/m^2,2,8,2
1117,oc,null,1,M,0,50,120,4,mmol_L,.,kg/m^2,2,8,2
1118,oc,null,1,M,0,50,120,5,mmol_L,.,kg/m^2,2,9,2
1119,oc,null,1,M,0,50,120,6,mmol_L,.,kg/m^2,2,10,2
1120,oc,null,1,M,0,50,120,7,mmol_L,.,kg/m^2,3,11,3
1121,oc,null,1,M,0,50,119,3.9,mmol_L,.,kg/m^2,2,6,2
1122,oc,null,1,M,0,50,119,4,mmol_L,.,kg/m^2,2,6,2
1123,oc,null,1,M,0,50,119,5,mmol_L,.,kg/m^2,2,7,2
1124,oc,null,1,M,0,50,119,6,mmol_L,.,kg/m^2,2,8,2
1125,oc,null,1,M,0,50,119,7,mmol_L,.,kg/m^2,2,9,2
1126,oc,null,1,M,1,50,180,3.9,mmol_L,.,kg/m^2,4,25,4
1127,oc,null,1,M,1,50,180,4,mmol_L,.,kg/m^2,4,27,4
1128,oc,null,1,M,1,50,180,5,mmol_L,.,kg/m^2,4,29,4
1129,oc,null,1,M,1,50,180,6,mmol_L,.,kg/m^2,5,32,5
1130,oc,null,1,M,1,50,180,7,mmol_L,.,kg/m^2,5,35,5
1131,oc,null,1,M,1,50,160,3.9,mmol_L,.,kg/m^2,4,20,4
1132,oc,null,1,M,1,50,160,4,mmol_L,.,kg/m^2,4,21,4
1133,oc,null,1,M,1,50,160,5,mmol_L,.,kg/m^2,4,23,4
1134,oc,null,1,M,1,50,160,6,mmol_L,.,kg/m^2,4,26,4
1135,oc,null,1,M,1,50,160,7,mmol_L,.,kg/m^2,4,28,4
1136,oc,null,1,M,1,50,140,3.9,mmol_L,.,kg/m^2,3,15,3
1137,oc,null,1,M,1,50,140,4,mmol_L,.,kg/m^2,3,17,3
1138,oc,null,1,M,1,50,140,5,mmol_L,.,kg/m^2,3,18,3
1139,oc,null,1,M,1,50,140,6,mmol_L,.,kg/m^2,4,20,4
1140,oc,null,1,M,1,50,140,7,mmol_L,.,kg/m^2,4,23,4
1141,oc,null,1,M,1,50,120,3.9,mmol_L,.,kg/m^2,3,12,3
1142,oc,null,1,M,1,50,120,4,mmol_L,.,kg/m^2,3,13,3
1143,oc,null,1,M,1,50,120,5,mmol_L,.,kg/m^2,3,14,3
1144,oc,null,1,M,1,50,120,6,mmol_L,.,kg/m^2,3,16,3
1145,oc,null,1,M,1,50,120,7,mmol_L,.,kg/m^2,3,18,3
1146,oc,null,1,M,1,50,119,3.9,mmol_L,.,kg/m^2,2,9,2
1147,oc,null,1,M,1,50,119,4,mmol_L,.,kg/m^2,2,10,2
1148,oc,null,1,M,1,50,119,5,mmol_L,.,kg/m^2,3,11,3
1149,oc,null,1,M,1,50,119,6,mmol_L,.,kg/m^2,3,12,3
1150,oc,null,1,M,1,50,119,7,mmol_L,.,kg/m^2,3,14,3
1151,oc,null,1,F,0,50,180,3.9,mmol_L,.,kg/m^2,3,14,3
1152,oc,null,1,F,0,50,180,4,mmol_L,.,kg/m^2,3,15,3
1153,oc,null,1,F,0,50,180,5,mmol_L,.,kg/m^2,3,16,3
1154,oc,null,1,F,0,50,180,6,mmol_L,.,kg/m^2,3,17,3
1155,oc,null,1,F,0,50,180,7,mmol_L,.,kg/m^2,3,18,3
1156,oc,null,1,F,0,50,160,3.9,mmol_L,.,kg/m^2,3,11,3
1157,oc,null,1,F,0,50,160,4,mmol_L,.,kg/m^2,3,11,3
1158,oc,null,1,F,0,50,160,5,mmol_L,.,kg/m^2,3,12,3
1159,oc,null,1,F,0,50,160,6,mmol_L,.,kg/m^2,3,13,3
1160,oc,null,1,F,0,50,160,7,mmol_L,.,kg/m^2,3,14,3
1161,oc,null,1,F,0,50,140,3.9,mmol_L,.,kg/m^2,2,8,2
1162,oc,null,1,F,0,50,140,4,mmol_L,.,kg/m^2,2,9,2
1163,oc,null,1,F,0,50,140,5,mmol_L,.,kg/m^2,2,10,2
1164,oc,null,1,F,0,50,140,6,mmol_L,.,kg/m^2,2,10,2
1165,oc,null,1,F,0,50,140,7,mmol_L,.,kg/m^2,3,11,3
1166,oc,null,1,F,0,50,120,3.9,mmol_L,.,kg/m^2,2,7,2
1167,oc,null,1,F,0,50,120,4,mmol_L,.,kg/m^2,2,7,2
1168,oc,null,1,F,0,50,120,5,mmol_L,.,kg/m^2,2,8,2
1169,oc,null,1,F,0,50,120,6,mmol_L,.,kg/m^2,2,8,2
1170,oc,null,1,F,0,50,120,7,mmol_L,.,kg/m^2,2,9,2
1171,oc,null,1,F,0,50,119,3.9,mmol_L,.,kg/m^2,2,5,2
1172,oc,null,1,F,0,50,119,4,mmol_L,.,kg/m^2,2,5,2
1173,oc,null,1,F,0,50,119,5,mmol_L,.,kg/m^2,2,6,2
1174,oc,null,1,F,0,50,119,6,mmol_L,.,kg/m^2,2,6,2
1175,oc,null,1,F,0,50,119,7,mmol_L,.,kg/m^2,2,7,2
1176,oc,null,1,F,1,50,180,3.9,mmol_L,.,kg/m^2,4,24,4
1177,oc,null,1,F,1,50,180,4,mmol_L,.,kg/m^2,4,26,4
1178,oc,null,1,F,1,50,180,5,mmol_L,.,kg/m^2,4,28,4
1179,oc,null,1,F,1,50,180,6,mmol_L,.,kg/m^2,5,30,5
1180,oc,null,1,F,1,50,180,7,mmol_L,.,kg/m^2,5,33,5
1181,oc,null,1,F,1,50,160,3.9,mmol_L,.,kg/m^2,3,19,3
1182,oc,null,1,F,1,50,160,4,mmol_L,.,kg/m^2,4,21,4
1183,oc,null,1,F,1,50,160,5,mmol_L,.,kg/m^2,4,22,4
1184,oc,null,1,F,1,50,160,6,mmol_L,.,kg/m^2,4,24,4
1185,oc,null,1,F,1,50,160,7,mmol_L,.,kg/m^2,4,26,4
1186,oc,null,1,F,1,50,140,3.9,mmol_L,.,kg/m^2,3,15,3
1187,oc,null,1,F,1,50,140,4,mmol_L,.,kg/m^2,3,17,3
1188,oc,null,1,F,1,50,140,5,mmol_L,.,kg/m^2,3,18,3
1189,oc,null,1,F,1,50,140,6,mmol_L,.,kg/m^2,3,19,3
1190,oc,null,1,F,1,50,140,7,mmol_L,.,kg/m^2,4,21,4
1191,oc,null,1,F,1,50,120,3.9,mmol_L,.,kg/m^2,3,12,3
1192,oc,null,1,F,1,50,120,4,mmol_L,.,kg/m^2,3,13,3
1193,oc,null,1,F,1,50,120,5,mmol_L,.,kg/m^2,3,14,3
1194,oc,null,1,F,1,50,120,6,mmol_L,.,kg/m^2,3,15,3
1195,oc,null,1,F,1,50,120,7,mmol_L,.,kg/m^2,3,17,3
1196,oc,null,1,F,1,50,119,3.9,mmol_L,.,kg/m^2,2,9,2
1197,oc,null,1,F,1,50,119,4,mmol_L,.,kg/m^2,2,10,2
1198,oc,null,1,F,1,50,119,5,mmol_L,.,kg/m^2,3,11,3
1199,oc,null,1,F,1,50,119,6,mmol_L,.,kg/m^2,3,12,3
1200,oc,null,1,F,1,50,119,7,mmol_L,.,kg/m^2,3,13,3
1201,oc,null,1,M,0,45,180,3.9,mmol_L,.,kg/m^2,3,15,3
1202,oc,null,1,M,0,45,180,4,mmol_L,.,kg/m^2,3,16,3
1203,oc,null,1,M,0,45,180,5,mmol_L,.,kg/m^2,3,17,3
1204,oc,null,1,M,0,45,180,6,mmol_L,.,kg/m^2,3,19,3
1205,oc,null,1,M,0,45,180,7,mmol_L,.,kg/m^2,4,21,4
1206,oc,null,1,M,0,45,160,3.9,mmol_L,.,kg/m^2,3,11,3
1207,oc,null,1,M,0,45,160,4,mmol_L,.,kg/m^2,3,12,3
1208,oc,null,1,M,0,45,160,5,mmol_L,.,kg/m^2,3,13,3
1209,oc,null,1,M,0,45,160,6,mmol_L,.,kg/m^2,3,14,3
1210,oc,null,1,M,0,45,160,7,mmol_L,.,kg/m^2,3,16,3
1211,oc,null,1,M,0,45,140,3.9,mmol_L,.,kg/m^2,2,8,2
1212,oc,null,1,M,0,45,140,4,mmol_L,.,kg/m^2,2,9,2
1213,oc,null,1,M,0,45,140,5,mmol_L,.,kg/m^2,2,10,2
1214,oc,null,1,M,0,45,140,6,mmol_L,.,kg/m^2,3,11,3
1215,oc,null,1,M,0,45,140,7,mmol_L,.,kg/m^2,3,12,3
1216,oc,null,1,M,0,45,120,3.9,mmol_L,.,kg/m^2,2,6,2
1217,oc,null,1,M,0,45,120,4,mmol_L,.,kg/m^2,2,7,2
1218,oc,null,1,M,0,45,120,5,mmol_L,.,kg/m^2,2,7,2
1219,oc,null,1,M,0,45,120,6,mmol_L,.,kg/m^2,2,8,2
1220,oc,null,1,M,0,45,120,7,mmol_L,.,kg/m^2,2,9,2
1221,oc,null,1,M,0,45,119,3.9,mmol_L,.,kg/m^2,1,4,1
1222,oc,null,1,M,0,45,119,4,mmol_L,.,kg/m^2,2,5,2
1223,oc,null,1,M,0,45,119,5,mmol_L,.,kg/m^2,2,5,2
1224,oc,null,1,M,0,45,119,6,mmol_L,.,kg/m^2,2,6,2
1225,oc,null,1,M,0,45,119,7,mmol_L,.,kg/m^2,2,7,2
1226,oc,null,1,M,1,45,180,3.9,mmol_L,.,kg/m^2,4,23,4
1227,oc,null,1,M,1,45,180,4,mmol_L,.,kg/m^2,4,25,4
1228,oc,null,1,M,1,45,180,5,mmol_L,.,kg/m^2,4,27,4
1229,oc,null,1,M,1,45,180,6,mmol_L,.,kg/m^2,5,30,5
1230,oc,null,1,M,1,45,180,7,mmol_L,.,kg/m^2,5,33,5
1231,oc,null,1,M,1,45,160,3.9,mmol_L,.,kg/m^2,3,17,3
1232,oc,null,1,M,1,45,160,4,mmol_L,.,kg/m^2,3,19,3
1233,oc,null,1,M,1,45,160,5,mmol_L,.,kg/m^2,4,21,4
1234,oc,null,1,M,1,45,160,6,mmol_L,.,kg/m^2,4,23,4
1235,oc,null,1,M,1,45,160,7,mmol_L,.,kg/m^2,4,26,4
1236,oc,null,1,M,1,45,140,3.9,mmol_L,.,kg/m^2,3,13,3
1237,oc,null,1,M,1,45,140,4,mmol_L,.,kg/m^2,3,14,3
1238,oc,null,1,M,1,45,140,5,mmol_L,.,kg/m^2,3,16,3
1239,oc,null,1,M,1,45,140,6,mmol_L,.,kg/m^2,3,18,3
1240,oc,null,1,M,1,45,140,7,mmol_L,.,kg/m^2,4,20,4
1241,oc,null,1,M,1,45,120,3.9,mmol_L,.,kg/m^2,2,10,2
1242,oc,null,1,M,1,45,120,4,mmol_L,.,kg/m^2,3,11,3
1243,oc,null,1,M,1,45,120,5,mmol_L,.,kg/m^2,3,12,3
1244,oc,null,1,M,1,45,120,6,mmol_L,.,kg/m^2,3,14,3
1245,oc,null,1,M,1,45,120,7,mmol_L,.,kg/m^2,3,16,3
1246,oc,null,1,M,1,45,119,3.9,mmol_L,.,kg/m^2,2,7,2
1247,oc,null,1,M,1,45,119,4,mmol_L,.,kg/m^2,2,8,2
1248,oc,null,1,M,1,45,119,5,mmol_L,.,kg/m^2,2,9,2
1249,oc,null,1,M,1,45,119,6,mmol_L,.,kg/m^2,2,10,2
1250,oc,null,1,M,1,45,119,7,mmol_L,.,kg/m^2,3,12,3
1251,oc,null,1,F,0,45,180,3.9,mmol_L,.,kg/m^2,3,12,3
1252,oc,null,1,F,0,45,180,4,mmol_L,.,kg/m^2,3,12,3
1253,oc,null,1,F,0,45,180,5,mmol_L,.,kg/m^2,3,13,3
1254,oc,null,1,F,0,45,180,6,mmol_L,.,kg/m^2,3,14,3
1255,oc,null,1,F,0,45,180,7,mmol_L,.,kg/m^2,3,16,3
1256,oc,null,1,F,0,45,160,3.9,mmol_L,.,kg/m^2,2,9,2
1257,oc,null,1,F,0,45,160,4,mmol_L,.,kg/m^2,2,9,2
1258,oc,null,1,F,0,45,160,5,mmol_L,.,kg/m^2,2,10,2
1259,oc,null,1,F,0,45,160,6,mmol_L,.,kg/m^2,3,11,3
1260,oc,null,1,F,0,45,160,7,mmol_L,.,kg/m^2,3,12,3
1261,oc,null,1,F,0,45,140,3.9,mmol_L,.,kg/m^2,2,7,2
1262,oc,null,1,F,0,45,140,4,mmol_L,.,kg/m^2,2,7,2
1263,oc,null,1,F,0,45,140,5,mmol_L,.,kg/m^2,2,8,2
1264,oc,null,1,F,0,45,140,6,mmol_L,.,kg/m^2,2,8,2
1265,oc,null,1,F,0,45,140,7,mmol_L,.,kg/m^2,2,9,2
1266,oc,null,1,F,0,45,120,3.9,mmol_L,.,kg/m^2,2,5,2
1267,oc,null,1,F,0,45,120,4,mmol_L,.,kg/m^2,2,5,2
1268,oc,null,1,F,0,45,120,5,mmol_L,.,kg/m^2,2,6,2
1269,oc,null,1,F,0,45,120,6,mmol_L,.,kg/m^2,2,6,2
1270,oc,null,1,F,0,45,120,7,mmol_L,.,kg/m^2,2,7,2
1271,oc,null,1,F,0,45,119,3.9,mmol_L,.,kg/m^2,1,4,1
1272,oc,null,1,F,0,45,119,4,mmol_L,.,kg/m^2,1,4,1
1273,oc,null,1,F,0,45,119,5,mmol_L,.,kg/m^2,2,5,2
1274,oc,null,1,F,0,45,119,6,mmol_L,.,kg/m^2,2,5,2
1275,oc,null,1,F,0,45,119,7,mmol_L,.,kg/m^2,2,5,2
1276,oc,null,1,F,1,45,180,3.9,mmol_L,.,kg/m^2,4,22,4
1277,oc,null,1,F,1,45,180,4,mmol_L,.,kg/m^2,4,24,4
